apk;config;--aliasalgo;--aplength;--callbackanalyzer;--codeelimination;--cgalgo;--dataflowsolver;--implicit;--maxcallbackspercomponent;--maxcallbacksdepth;--pathalgo;--staticmode;--taintwrapper;--aliasflowins;--nocallbacks;--noexceptions;--nothischainreduction;--onesourceatatime;--onecomponentatatime;--pathspecificresults;--enablereflection;--singlejoinpointabstraction;num_flows;time
com.google.android.apps.youtube.kids_4.56.1-105601144_minAPI17(arm64-v8a)(480dpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;924556.298170006
com.google.android.apps.youtube.music_3.51.54-35154240_minAPI21(arm64-v8a)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;580068.25623801
com.google.android.play.games_2020.01.15709_(292726199.292726199-000402)-157090042_minAPI16(arm64-v8a)(160dpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;616540.939728031
com.google.android.projection.gearhead_5.0.500214-release-50500214_minAPI21(arm64-v8a)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;641460.278935032
com.google.android.projection.gearhead_5.0.500214-release-50500214_minAPI21(arm64-v8a)(nodpi)_apkmirror.com(1).apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;578428.775529959
com.google.android.webview_80.0.3987.87-398708730_minAPI21(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;1390457.30390097
com.hulu.plus_3.68.0.308260-308260_minAPI21(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;498204.148099991
com.instagram.android_127.0.0.30.121-196643814_minAPI23(arm64-v8a)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;634838.904191973
com.intuit.turbo_3.26.4-1032604_minAPI23(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;7241218.78864302
com.intuit.turbotax.mobile_5.10.0-5100_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;7248477.46236599
com.mcdonalds.app_6.4.0-367_minAPI21(arm64-v8a,armeabi,armeabi-v7a,mips,mips64,x86,x86_64)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;647113.871722948
com.mercariapp.mercari_6.10.5-9021_minAPI21(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;363554.081449984
com.microsoft.appmanager_1.19122.149.0-174149_minAPI19(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;182891.835476039
com.microsoft.office.outlook_4.1.22-391_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;7287455.38716204
com.netflix.mediaclient_6.26.1_build_15_31696-31696_minAPI21(armeabi-v7a)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;94057.066621026
com.particlenews.newsbreak_6.4.0-366_minAPI21(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;114699.800202041
com.paypal.android.p2pmobile_7.18.0-1150072802_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;254990.360912983
com.pinterest_7.43.0-7438120_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;269006.611603079
com.remind101_10.10.0.41766-200123184_minAPI19(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;7240030.99373705
com.roku.remote_v6.2.2.333206-99_minAPI19(arm64-v8a,armeabi,armeabi-v7a,mips,mips64,x86,x86_64)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;596404.827116989
com.shopify.arrive_1.6.0-73_minAPI21(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;176427.766531007
com.snapchat.android_10.75.0.0-2012_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;7254631.24002004
com.squareup.cash_3.7.1-3070100_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;658948.295521084
com.tubitv_3.6.1-344_minAPI16(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;349207.80050999
com.twitter.android_8.24.1-release.01-18241001_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;7246265.84509597
com.ubercab_4.288.10001-56091_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;7280401.65932802
com.venmo_7.34.0-1322_minAPI21(arm64-v8a,armeabi,armeabi-v7a,mips,x86,x86_64)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;527634.960940923
com.whatsapp_2.20.27-453166_minAPI15(arm64-v8a)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;7227397.6393831
com.yelp.android_10.28.0-21026803-21026803_minAPI21(arm64-v8a,armeabi,armeabi-v7a,mips,mips64,x86,x86_64)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;238901.962160016
gov.irs_5.4.5.1-68_minAPI21(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;154045.215599937
me.lyft.android_6.17.3.1580303339-1580303339_minAPI21(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;589564.311465016
tv.pluto.android_3.8.6-410400034_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;7212915.47554301
tv.twitch.android.app_8.6.1-806010_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;161125.47748792
videoeditor.videorecorder.screenrecorder_1.2.2.2-31222_minAPI21(arm64-v8a)(nodpi)_apkmirror.com.apk;1;PTSBASED;3;DEFAULT;REMOVECODE;VTA;CONTEXTFLOWSENSITIVE;ALL;50;0;SOURCESONLY;NONE;NONE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;0;305937.34641897
com.audible.application_2.46.0-55051_minAPI16(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;800147.69322495
com.audiomack_4.12.5-4846_minAPI16(arm64-v8a)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;435522.923413082
com.azure.authenticator_6.2002.0898-20200898_minAPI19(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;347458.265742986
com.bitstrips.imoji_10.75.0.3793-1075003793_minAPI19(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;350017.593940953
com.contextlogic.wish_4.37.1-1201_minAPI19(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;1423037.05876996
com.creditkarma.mobile_5.3.2-342483_minAPI19(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;1022638.21520004
com.ebay.mobile_5.39.0.13-184_minAPI23(arm64-v8a,armeabi,armeabi-v7a,mips,x86,x86_64)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;323228.440910927
com.enflick.android.TextNow_20.2.0.1-13121_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;293530.212838086
com.expedia.bookings_20.5.0-20050001_minAPI24(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;334143.250687979
com.facebook.katana_256.0.0.39.117-196542507_minAPI28(arm64-v8a)(560,640dpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;165653.553188895
com.facebook.orca_250.0.0.12.117-196541016_minAPI28(arm64-v8a)(560,640,400,420,360,480dpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;169445.188937942
com.fitbit.FitbitMobile_3.14-20243460_minAPI24(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;497671.752608963
com.foxsports.android_4.14.0-4140013_minAPI23(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;332906.857699039
com.google.android.apps.adm_2.4.026-1-20000201_minAPI16(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;46960.8830560464
com.google.android.apps.classroom_6.1.062.03.40-200620340_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;2603163.92850992
com.google.android.apps.googleassistant_0.1.187945513-35_minAPI21(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;39790.6613260275
com.google.android.apps.youtube.kids_4.56.1-105601144_minAPI17(arm64-v8a)(480dpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;4130629.41496598
com.google.android.apps.youtube.music_3.51.54-35154240_minAPI21(arm64-v8a)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;3296031.96011798
com.google.android.play.games_2020.01.15709_(292726199.292726199-000402)-157090042_minAPI16(arm64-v8a)(160dpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;3336344.05358694
com.google.android.projection.gearhead_5.0.500214-release-50500214_minAPI21(arm64-v8a)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;587138.94206204
com.google.android.projection.gearhead_5.0.500214-release-50500214_minAPI21(arm64-v8a)(nodpi)_apkmirror.com(1).apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;588334.955964005
com.google.android.webview_80.0.3987.87-398708730_minAPI21(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;7265314.63780801
com.hulu.plus_3.68.0.308260-308260_minAPI21(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;407639.097868931
com.instagram.android_127.0.0.30.121-196643814_minAPI23(arm64-v8a)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;4788910.28334596
com.intuit.turbo_3.26.4-1032604_minAPI23(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;530183.830605936
com.intuit.turbotax.mobile_5.10.0-5100_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;575867.295215954
com.mcdonalds.app_6.4.0-367_minAPI21(arm64-v8a,armeabi,armeabi-v7a,mips,mips64,x86,x86_64)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;514643.001131015
com.mercariapp.mercari_6.10.5-9021_minAPI21(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;831003.978239954
com.microsoft.appmanager_1.19122.149.0-174149_minAPI19(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;1277663.47675899
com.microsoft.office.outlook_4.1.22-391_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;580106.516054017
com.netflix.mediaclient_6.26.1_build_15_31696-31696_minAPI21(armeabi-v7a)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;92670.3311570454
com.particlenews.newsbreak_6.4.0-366_minAPI21(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;99104.6252161032
com.paypal.android.p2pmobile_7.18.0-1150072802_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;516812.918927986
com.pinterest_7.43.0-7438120_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;459843.113971991
com.remind101_10.10.0.41766-200123184_minAPI19(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;547178.934536059
com.roku.remote_v6.2.2.333206-99_minAPI19(arm64-v8a,armeabi,armeabi-v7a,mips,mips64,x86,x86_64)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;501948.418133077
com.shopify.arrive_1.6.0-73_minAPI21(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk;2;LAZY;4;DEFAULT;NONE;RTA;FLOWINSENSITIVE;NONE;80;0;CONTEXTSENSITIVE;CONTEXTFLOWSENSITIVE;NONE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;0;492192.287532962
