apk,config,config_number,num_flows,time,aliasalgo,aplength,callbackanalyzer,codeelimination,cgalgo,dataflowsolver,implicit,maxcallbackspercomponent,maxcallbacksdepth,pathalgo,staticmode,taintwrapper,aliasflowins,nocallbacks,noexceptions,nothischainreduction,onesourceatatime,onecomponentatatime,pathspecificresults,enablereflection,singlejoinpointabstraction
eu.kanade.tachiyomi_41.apk,config_FlowDroid_101.xml,101,0,515106.4599,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,600,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
net.osmand.plus_355.apk,config_FlowDroid_101.xml,101,0,558616.017,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,600,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_101.xml,101,0,7210881.249,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,600,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
org.jfedor.frozenbubble_54.apk,config_FlowDroid_101.xml,101,0,7216003.817,LAZY,4,FAST,REMOVECODE,VTA,FLOWINSENSITIVE,ARRAYONLY,50,600,CONTEXTSENSITIVE,CONTEXTFLOWINSENSITIVE,NONE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
net.tedstein.AndroSS_17.apk,config_FlowDroid_102.xml,102,0,45802.11185,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
eu.polarclock_10.apk,config_FlowDroid_102.xml,102,0,40187.25073,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
org.ninthfloor.copperpdf_4.apk,config_FlowDroid_102.xml,102,0,41020.58457,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_FlowDroid_102.xml,102,22,99073.53231,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
trikita.talalarmo_19.apk,config_FlowDroid_102.xml,102,3,127115.8022,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
com.notriddle.budget_44.apk,config_FlowDroid_102.xml,102,2,54531.92978,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ru.henridellal.dialer_10.apk,config_FlowDroid_102.xml,102,0,57510.21263,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
org.jsl.wfwt_14.apk,config_FlowDroid_102.xml,102,3,94737.9547,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
com.github.yeriomin.workoutlog_2.apk,config_FlowDroid_102.xml,102,0,60571.83397,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
org.dyndns.sven_ola.debian_kit_6.apk,config_FlowDroid_102.xml,102,0,44128.72957,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
org.tuxpaint_923.apk,config_FlowDroid_102.xml,102,0,83544.42934,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
org.dnaq.dialer2_17.apk,config_FlowDroid_102.xml,102,0,42002.90288,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
com.miqote.shanawp_10.apk,config_FlowDroid_102.xml,102,0,38873.73591,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
anupam.acrylic_17.apk,config_FlowDroid_102.xml,102,0,47361.24792,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_102.xml,102,8,80655.69415,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
net.zygotelabs.locker_11.apk,config_FlowDroid_102.xml,102,0,55974.10581,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
daniel_32.flexiblewallpaper_2.apk,config_FlowDroid_102.xml,102,0,37927.83535,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
jackpal.androidterm_72.apk,config_FlowDroid_102.xml,102,0,99299.90166,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
net.khertan.forrunners_101030.apk,config_FlowDroid_102.xml,102,0,63250.74327,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
pt.isec.tp.am_4.apk,config_FlowDroid_102.xml,102,0,55653.02878,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
io.github.alketii.mightyknight_1.apk,config_FlowDroid_102.xml,102,0,75238.35643,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
io.github.lonamiwebs.klooni_820.apk,config_FlowDroid_102.xml,102,0,144757.5179,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
org.jfedor.frozenbubble_54.apk,config_FlowDroid_102.xml,102,0,134607.3718,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_FlowDroid_102.xml,102,0,145342.4307,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
com.materialos.cm.theme_5.apk,config_FlowDroid_102.xml,102,0,32148.55263,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
com.gitlab.ardash.appleflinger.android_1005006.apk,config_FlowDroid_102.xml,102,0,131447.4799,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
com.nutomic.ensichat_17.apk,config_FlowDroid_102.xml,102,0,646767.623,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
nya.miku.wishmaster_54.apk,config_FlowDroid_102.xml,102,0,216634.4586,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
net.osmand.plus_355.apk,config_FlowDroid_102.xml,102,2,1561190.285,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
protect.budgetwatch_29.apk,config_FlowDroid_102.xml,102,20,555670.1177,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
eu.kanade.tachiyomi_41.apk,config_FlowDroid_102.xml,102,0,3534578.678,NONE,5,DEFAULT,PROPAGATECONSTS,RTA,CONTEXTFLOWSENSITIVE,ALL,80,600,CONTEXTINSENSITIVE,NONE,EASY,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
org.jsl.wfwt_14.apk,config_FlowDroid_103.xml,103,0,108044.296,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
trikita.talalarmo_19.apk,config_FlowDroid_103.xml,103,0,370508.2887,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
com.github.yeriomin.workoutlog_2.apk,config_FlowDroid_103.xml,103,0,210072.9235,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
org.tuxpaint_923.apk,config_FlowDroid_103.xml,103,0,121400.2256,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
eu.polarclock_10.apk,config_FlowDroid_103.xml,103,0,55857.75814,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
jackpal.androidterm_72.apk,config_FlowDroid_103.xml,103,0,183914.8018,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
org.ninthfloor.copperpdf_4.apk,config_FlowDroid_103.xml,103,0,55632.80193,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
org.dyndns.sven_ola.debian_kit_6.apk,config_FlowDroid_103.xml,103,0,55132.81464,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
daniel_32.flexiblewallpaper_2.apk,config_FlowDroid_103.xml,103,0,57359.08771,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
com.miqote.shanawp_10.apk,config_FlowDroid_103.xml,103,0,63874.46901,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
org.dnaq.dialer2_17.apk,config_FlowDroid_103.xml,103,3,169847.2087,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
net.tedstein.AndroSS_17.apk,config_FlowDroid_103.xml,103,0,74070.63845,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
net.khertan.forrunners_101030.apk,config_FlowDroid_103.xml,103,0,97305.94087,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
com.materialos.cm.theme_5.apk,config_FlowDroid_103.xml,103,0,43760.41552,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
pt.isec.tp.am_4.apk,config_FlowDroid_103.xml,103,0,81126.69477,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
net.zygotelabs.locker_11.apk,config_FlowDroid_103.xml,103,0,72935.03258,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_FlowDroid_103.xml,103,54,1209497.691,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
anupam.acrylic_17.apk,config_FlowDroid_103.xml,103,0,76972.29042,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
ru.henridellal.dialer_10.apk,config_FlowDroid_103.xml,103,0,184143.1428,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
com.nutomic.ensichat_17.apk,config_FlowDroid_103.xml,103,0,955884.929,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
org.jfedor.frozenbubble_54.apk,config_FlowDroid_103.xml,103,0,537404.4827,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
com.angrydoughnuts.android.alarmclock_15.apk,config_FlowDroid_103.xml,103,5,604935.6192,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
io.github.lonamiwebs.klooni_820.apk,config_FlowDroid_103.xml,103,0,343110.7475,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
com.notriddle.budget_44.apk,config_FlowDroid_103.xml,103,0,501167.8321,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
io.github.alketii.mightyknight_1.apk,config_FlowDroid_103.xml,103,0,126600.1835,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
com.gitlab.ardash.appleflinger.android_1005006.apk,config_FlowDroid_103.xml,103,0,190692.0469,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
protect.budgetwatch_29.apk,config_FlowDroid_103.xml,103,10,2187338.345,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
net.osmand.plus_355.apk,config_FlowDroid_103.xml,103,0,3863756.935,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
nya.miku.wishmaster_54.apk,config_FlowDroid_103.xml,103,0,7215035.746,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
org.zamedev.gloomydungeons2.opensource_1602221800.apk,config_FlowDroid_103.xml,103,0,7220213.961,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
eu.kanade.tachiyomi_41.apk,config_FlowDroid_103.xml,103,0,7220062.329,FLOWSENSITIVE,7,FAST,REMOVECODE,SPARK,FLOWINSENSITIVE,ARRAYONLY,90,600,CONTEXTINSENSITIVE,CONTEXTFLOWINSENSITIVE,DEFAULT,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
org.ninthfloor.copperpdf_4.apk,config_FlowDroid_104.xml,104,0,69303.00041,PTSBASED,10,FAST,PROPAGATECONSTS,GEOM,CONTEXTFLOWSENSITIVE,ARRAYONLY,100,600,CONTEXTSENSITIVE,NONE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
org.jsl.wfwt_14.apk,config_FlowDroid_104.xml,104,0,112329.2402,PTSBASED,10,FAST,PROPAGATECONSTS,GEOM,CONTEXTFLOWSENSITIVE,ARRAYONLY,100,600,CONTEXTSENSITIVE,NONE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
com.github.yeriomin.workoutlog_2.apk,config_FlowDroid_104.xml,104,0,104702.775,PTSBASED,10,FAST,PROPAGATECONSTS,GEOM,CONTEXTFLOWSENSITIVE,ARRAYONLY,100,600,CONTEXTSENSITIVE,NONE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
trikita.talalarmo_19.apk,config_FlowDroid_104.xml,104,0,130899.0815,PTSBASED,10,FAST,PROPAGATECONSTS,GEOM,CONTEXTFLOWSENSITIVE,ARRAYONLY,100,600,CONTEXTSENSITIVE,NONE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
net.tedstein.AndroSS_17.apk,config_FlowDroid_104.xml,104,0,81037.86333,PTSBASED,10,FAST,PROPAGATECONSTS,GEOM,CONTEXTFLOWSENSITIVE,ARRAYONLY,100,600,CONTEXTSENSITIVE,NONE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
com.notriddle.budget_44.apk,config_FlowDroid_104.xml,104,0,86987.69631,PTSBASED,10,FAST,PROPAGATECONSTS,GEOM,CONTEXTFLOWSENSITIVE,ARRAYONLY,100,600,CONTEXTSENSITIVE,NONE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
org.tuxpaint_923.apk,config_FlowDroid_104.xml,104,0,139178.2868,PTSBASED,10,FAST,PROPAGATECONSTS,GEOM,CONTEXTFLOWSENSITIVE,ARRAYONLY,100,600,CONTEXTSENSITIVE,NONE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
uk.co.yahoo.p1rpp.calendartrigger_7.apk,config_FlowDroid_104.xml,104,0,126742.6177,PTSBASED,10,FAST,PROPAGATECONSTS,GEOM,CONTEXTFLOWSENSITIVE,ARRAYONLY,100,600,CONTEXTSENSITIVE,NONE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ru.henridellal.dialer_10.apk,config_FlowDroid_104.xml,104,0,89172.57323,PTSBASED,10,FAST,PROPAGATECONSTS,GEOM,CONTEXTFLOWSENSITIVE,ARRAYONLY,100,600,CONTEXTSENSITIVE,NONE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
org.dyndns.sven_ola.debian_kit_6.apk,config_FlowDroid_104.xml,104,0,76057.72026,PTSBASED,10,FAST,PROPAGATECONSTS,GEOM,CONTEXTFLOWSENSITIVE,ARRAYONLY,100,600,CONTEXTSENSITIVE,NONE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
net.zygotelabs.locker_11.apk,config_FlowDroid_104.xml,104,0,90669.61731,PTSBASED,10,FAST,PROPAGATECONSTS,GEOM,CONTEXTFLOWSENSITIVE,ARRAYONLY,100,600,CONTEXTSENSITIVE,NONE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
jackpal.androidterm_72.apk,config_FlowDroid_104.xml,104,0,129607.8753,PTSBASED,10,FAST,PROPAGATECONSTS,GEOM,CONTEXTFLOWSENSITIVE,ARRAYONLY,100,600,CONTEXTSENSITIVE,NONE,DEFAULTFALLBACK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
